,ENTIDAD,NOM_ENT,LOC,NOM_MUN,POBTOT,POBFEM,POBMAS,LATITUD,LONGITUD
146896,25,Sinaloa,76,Escuinapa,13,5,8,"22°38'08.093"" N","105°28'31.203"" W"
146897,25,Sinaloa,85,Escuinapa,2,*,*,"22°53'14.851"" N","105°48'35.044"" W"
146898,25,Sinaloa,99,Escuinapa,19,7,12,"22°46'51.280"" N","105°32'54.385"" W"
146899,25,Sinaloa,107,Escuinapa,3,*,*,"22°44'35.105"" N","105°33'12.316"" W"
146900,25,Sinaloa,115,Escuinapa,3,*,*,"22°46'06.867"" N","105°43'54.679"" W"
146901,25,Sinaloa,117,Escuinapa,4,*,*,"22°47'48.103"" N","105°49'56.384"" W"
146902,25,Sinaloa,119,Escuinapa,2,*,*,"22°33'47.559"" N","105°44'52.276"" W"
146903,25,Sinaloa,129,Escuinapa,4,*,*,"22°35'57.335"" N","105°36'00.656"" W"
146904,25,Sinaloa,145,Escuinapa,4,1,3,"22°52'31.235"" N","105°46'26.509"" W"
146905,25,Sinaloa,171,Escuinapa,3,*,*,"22°49'24.328"" N","105°44'38.075"" W"
146906,25,Sinaloa,183,Escuinapa,13,7,6,"22°46'52.166"" N","105°51'20.994"" W"
146907,25,Sinaloa,196,Escuinapa,5,*,*,"22°47'55.328"" N","105°42'40.336"" W"
146908,25,Sinaloa,197,Escuinapa,100,40,60,"22°47'15.393"" N","105°41'34.305"" W"
146909,25,Sinaloa,202,Escuinapa,6,*,*,"22°38'15.472"" N","105°47'41.972"" W"
146910,25,Sinaloa,203,Escuinapa,5,*,*,"22°38'10.870"" N","105°47'13.339"" W"
146911,25,Sinaloa,213,Escuinapa,466,229,237,"22°43'24.252"" N","105°37'00.644"" W"
146912,25,Sinaloa,216,Escuinapa,2,*,*,"22°33'42.550"" N","105°45'20.656"" W"
146913,25,Sinaloa,220,Escuinapa,13,4,9,"22°49'53.972"" N","105°45'30.140"" W"
146914,25,Sinaloa,224,Escuinapa,4,*,*,"22°38'47.665"" N","105°47'33.363"" W"
146915,25,Sinaloa,240,Escuinapa,2,*,*,"22°41'11.353"" N","105°49'12.216"" W"
146916,25,Sinaloa,249,Escuinapa,377,158,219,"22°30'50.875"" N","105°27'58.690"" W"
146917,25,Sinaloa,251,Escuinapa,2,*,*,"22°48'17.127"" N","105°48'57.340"" W"
146918,25,Sinaloa,255,Escuinapa,11,*,*,"22°46'07.810"" N","105°46'51.945"" W"
146919,25,Sinaloa,277,Escuinapa,7,*,*,"22°53'49.318"" N","105°47'05.276"" W"
146920,25,Sinaloa,289,Escuinapa,6,*,*,"22°52'12.114"" N","105°42'49.060"" W"
146921,25,Sinaloa,327,Escuinapa,6,*,*,"22°38'50.556"" N","105°47'36.304"" W"
146922,25,Sinaloa,572,Escuinapa,1,*,*,"22°39'38.687"" N","105°43'22.884"" W"
146923,25,Sinaloa,587,Escuinapa,7,*,*,"22°34'17.684"" N","105°42'09.282"" W"
146924,25,Sinaloa,595,Escuinapa,11,6,5,"22°46'47.632"" N","105°51'14.463"" W"
146925,25,Sinaloa,598,Escuinapa,4,*,*,"22°52'48.500"" N","105°47'53.873"" W"
146926,25,Sinaloa,599,Escuinapa,5,*,*,"22°47'49.167"" N","105°49'33.580"" W"
146927,25,Sinaloa,603,Escuinapa,5,*,*,"22°48'57.343"" N","105°44'04.455"" W"
146928,25,Sinaloa,606,Escuinapa,3,*,*,"22°49'21.513"" N","105°46'10.237"" W"
146929,25,Sinaloa,616,Escuinapa,2,*,*,"22°46'08.439"" N","105°51'20.942"" W"
146930,25,Sinaloa,617,Escuinapa,1,*,*,"22°41'47.737"" N","105°49'42.511"" W"
146931,25,Sinaloa,619,Escuinapa,9,*,*,"22°48'50.043"" N","105°44'40.495"" W"
146932,25,Sinaloa,630,Escuinapa,1,*,*,"22°46'24.692"" N","105°41'44.917"" W"
146933,25,Sinaloa,631,Escuinapa,1,*,*,"22°38'01.495"" N","105°47'07.007"" W"
146934,25,Sinaloa,635,Escuinapa,160,75,85,"22°38'37.093"" N","105°28'14.958"" W"
146935,25,Sinaloa,639,Escuinapa,4,*,*,"22°49'26.789"" N","105°44'46.905"" W"
146936,25,Sinaloa,647,Escuinapa,8,*,*,"22°40'34.850"" N","105°48'55.817"" W"
146937,25,Sinaloa,651,Escuinapa,27,11,16,"22°48'55.284"" N","105°46'42.680"" W"
146938,25,Sinaloa,666,Escuinapa,6,*,*,"22°46'12.566"" N","105°39'58.642"" W"
146939,25,Sinaloa,671,Escuinapa,34,17,17,"22°49'44.460"" N","105°45'16.789"" W"
146940,25,Sinaloa,681,Escuinapa,5,*,*,"22°31'36.730"" N","105°26'34.961"" W"
146941,25,Sinaloa,683,Escuinapa,1,*,*,"22°47'43.062"" N","105°42'27.797"" W"
146942,25,Sinaloa,690,Escuinapa,7,*,*,"22°49'28.430"" N","105°48'16.311"" W"
146943,25,Sinaloa,699,Escuinapa,3,*,*,"22°48'49.499"" N","105°46'42.715"" W"
146944,25,Sinaloa,704,Escuinapa,2,*,*,"22°51'00.922"" N","105°47'09.215"" W"
146945,25,Sinaloa,711,Escuinapa,15,6,9,"22°50'45.502"" N","105°43'21.032"" W"
146946,25,Sinaloa,723,Escuinapa,5,*,*,"22°51'14.209"" N","105°47'39.143"" W"
146947,25,Sinaloa,728,Escuinapa,3,*,*,"22°50'03.035"" N","105°45'32.866"" W"
146948,25,Sinaloa,733,Escuinapa,2,*,*,"22°43'02.374"" N","105°36'13.569"" W"
146949,25,Sinaloa,734,Escuinapa,8,*,*,"22°31'57.516"" N","105°26'42.128"" W"
146950,25,Sinaloa,750,Escuinapa,2,*,*,"22°49'30.371"" N","105°47'55.254"" W"
146951,25,Sinaloa,756,Escuinapa,3,*,*,"22°40'07.662"" N","105°49'52.537"" W"
146952,25,Sinaloa,758,Escuinapa,5,*,*,"22°43'49.635"" N","105°51'03.863"" W"
146953,25,Sinaloa,759,Escuinapa,4,*,*,"22°32'57.459"" N","105°44'36.740"" W"
146954,25,Sinaloa,767,Escuinapa,3,*,*,"22°52'27.533"" N","105°44'31.122"" W"
146955,25,Sinaloa,779,Escuinapa,13,5,8,"22°33'00.066"" N","105°44'44.417"" W"
146956,25,Sinaloa,784,Escuinapa,4,*,*,"22°44'10.579"" N","105°51'09.235"" W"
146957,25,Sinaloa,786,Escuinapa,6,*,*,"22°37'15.007"" N","105°36'36.432"" W"
146958,25,Sinaloa,789,Escuinapa,78,32,46,"22°51'15.886"" N","105°45'46.229"" W"
146959,25,Sinaloa,791,Escuinapa,3,*,*,"22°52'34.274"" N","105°47'53.602"" W"
146960,25,Sinaloa,794,Escuinapa,4,*,*,"22°35'15.450"" N","105°46'19.257"" W"
146961,25,Sinaloa,796,Escuinapa,3,*,*,"22°38'40.113"" N","105°47'41.971"" W"
146962,25,Sinaloa,798,Escuinapa,1,*,*,"22°47'42.089"" N","105°46'52.433"" W"
146963,25,Sinaloa,800,Escuinapa,8,*,*,"22°40'14.070"" N","105°45'26.760"" W"
146964,25,Sinaloa,801,Escuinapa,2,*,*,"22°41'51.923"" N","105°49'30.542"" W"
146965,25,Sinaloa,804,Escuinapa,2,*,*,"22°33'28.363"" N","105°45'50.881"" W"
146966,25,Sinaloa,805,Escuinapa,3,*,*,"22°33'34.470"" N","105°45'22.905"" W"
146967,25,Sinaloa,806,Escuinapa,4,*,*,"22°35'21.554"" N","105°43'43.578"" W"
146968,25,Sinaloa,807,Escuinapa,7,*,*,"22°35'14.970"" N","105°46'16.630"" W"
146969,25,Sinaloa,808,Escuinapa,2,*,*,"22°46'10.471"" N","105°43'19.702"" W"
146970,25,Sinaloa,809,Escuinapa,2,*,*,"22°47'41.397"" N","105°50'56.972"" W"
146971,25,Sinaloa,811,Escuinapa,1,*,*,"22°44'23.529"" N","105°37'42.184"" W"
146972,25,Sinaloa,812,Escuinapa,1,*,*,"22°45'26.162"" N","105°39'21.839"" W"
146973,25,Sinaloa,9998,Escuinapa,199,98,101,,
146974,25,Sinaloa,9999,Escuinapa,58,29,29,,
146975,25,Sinaloa,0,El Fuerte,96593,48137,48456,,
146976,25,Sinaloa,1,El Fuerte,12848,6693,6155,"26°25'17.756"" N","108°37'11.879"" W"
146977,25,Sinaloa,2,El Fuerte,5,*,*,"26°19'32.939"" N","108°42'53.481"" W"
146978,25,Sinaloa,4,El Fuerte,377,179,198,"26°35'35.376"" N","108°29'36.183"" W"
146979,25,Sinaloa,5,El Fuerte,683,332,351,"25°51'42.965"" N","108°42'37.032"" W"
146980,25,Sinaloa,6,El Fuerte,3,*,*,"26°17'06.699"" N","108°19'28.261"" W"
146981,25,Sinaloa,12,El Fuerte,382,175,207,"26°11'41.914"" N","108°45'23.763"" W"
146982,25,Sinaloa,13,El Fuerte,65,34,31,"26°23'05.274"" N","108°39'14.405"" W"
146983,25,Sinaloa,14,El Fuerte,50,23,27,"26°27'23.602"" N","108°23'07.022"" W"
146984,25,Sinaloa,15,El Fuerte,868,449,419,"25°54'10.675"" N","108°56'36.258"" W"
146985,25,Sinaloa,16,El Fuerte,303,136,167,"26°24'27.656"" N","108°42'36.409"" W"
146986,25,Sinaloa,18,El Fuerte,56,30,26,"26°29'42.012"" N","108°27'22.786"" W"
146987,25,Sinaloa,20,El Fuerte,104,48,56,"26°16'57.307"" N","108°23'04.378"" W"
146988,25,Sinaloa,22,El Fuerte,713,344,369,"26°20'13.260"" N","108°42'07.377"" W"
146989,25,Sinaloa,24,El Fuerte,47,23,24,"25°56'57.184"" N","108°57'36.712"" W"
146990,25,Sinaloa,25,El Fuerte,95,43,52,"26°22'43.548"" N","108°29'55.326"" W"
146991,25,Sinaloa,26,El Fuerte,813,399,414,"26°24'07.587"" N","108°39'10.683"" W"
146992,25,Sinaloa,29,El Fuerte,684,320,364,"26°19'03.922"" N","108°45'14.665"" W"
146993,25,Sinaloa,31,El Fuerte,206,101,105,"26°19'21.774"" N","108°44'48.365"" W"
146994,25,Sinaloa,33,El Fuerte,335,153,182,"26°05'59.870"" N","108°46'30.370"" W"
146995,25,Sinaloa,35,El Fuerte,53,22,31,"26°12'57.443"" N","108°45'48.272"" W"
146996,25,Sinaloa,36,El Fuerte,501,231,270,"26°23'20.680"" N","108°37'53.481"" W"
146997,25,Sinaloa,37,El Fuerte,101,47,54,"26°22'23.114"" N","108°44'24.610"" W"
146998,25,Sinaloa,38,El Fuerte,95,44,51,"26°21'26.429"" N","108°31'02.840"" W"
146999,25,Sinaloa,40,El Fuerte,812,405,407,"25°59'11.940"" N","108°51'19.750"" W"
147000,25,Sinaloa,42,El Fuerte,2013,1019,994,"26°02'59.280"" N","108°47'53.947"" W"
147001,25,Sinaloa,46,El Fuerte,617,306,311,"26°22'26.464"" N","108°37'34.022"" W"
147002,25,Sinaloa,47,El Fuerte,5,2,3,"26°36'40.598"" N","108°38'55.197"" W"
147003,25,Sinaloa,48,El Fuerte,15,10,5,"26°28'58.532"" N","108°35'23.465"" W"
147004,25,Sinaloa,50,El Fuerte,656,315,341,"26°25'33.989"" N","108°30'59.602"" W"
147005,25,Sinaloa,51,El Fuerte,296,143,153,"26°13'16.161"" N","108°47'02.826"" W"
147006,25,Sinaloa,58,El Fuerte,6775,3420,3355,"25°57'58.993"" N","108°54'14.518"" W"
147007,25,Sinaloa,61,El Fuerte,40,24,16,"26°10'51.141"" N","108°45'28.157"" W"
147008,25,Sinaloa,64,El Fuerte,28,10,18,"26°05'52.006"" N","108°45'04.767"" W"
147009,25,Sinaloa,69,El Fuerte,3041,1480,1561,"26°01'20.211"" N","108°49'53.720"" W"
147010,25,Sinaloa,70,El Fuerte,75,35,40,"26°31'18.838"" N","108°27'01.565"" W"
147011,25,Sinaloa,71,El Fuerte,59,28,31,"26°24'22.246"" N","108°22'34.816"" W"
147012,25,Sinaloa,72,El Fuerte,1463,706,757,"26°23'19.405"" N","108°21'51.591"" W"
147013,25,Sinaloa,74,El Fuerte,18,11,7,"26°26'27.031"" N","108°22'46.203"" W"
147014,25,Sinaloa,75,El Fuerte,7,2,5,"26°26'46.543"" N","108°23'44.382"" W"
147015,25,Sinaloa,76,El Fuerte,220,112,108,"26°12'05.199"" N","108°44'09.290"" W"
147016,25,Sinaloa,77,El Fuerte,10,4,6,"26°16'44.353"" N","108°49'57.896"" W"
147017,25,Sinaloa,78,El Fuerte,43,20,23,"26°11'06.353"" N","108°46'41.791"" W"
147018,25,Sinaloa,79,El Fuerte,1856,950,906,"25°54'41.968"" N","108°56'28.530"" W"
147019,25,Sinaloa,81,El Fuerte,501,255,246,"26°15'56.571"" N","108°45'47.386"" W"
147020,25,Sinaloa,84,El Fuerte,543,276,267,"26°22'00.529"" N","108°35'32.645"" W"
147021,25,Sinaloa,88,El Fuerte,183,94,89,"26°25'54.167"" N","108°37'37.947"" W"
147022,25,Sinaloa,89,El Fuerte,11,*,*,"26°05'09.867"" N","108°47'35.693"" W"
147023,25,Sinaloa,90,El Fuerte,17,9,8,"26°01'52.448"" N","108°42'57.848"" W"
147024,25,Sinaloa,97,El Fuerte,396,198,198,"26°28'20.117"" N","108°30'27.442"" W"
147025,25,Sinaloa,102,El Fuerte,4482,2232,2250,"26°13'37.624"" N","108°57'16.509"" W"
147026,25,Sinaloa,104,El Fuerte,40,15,25,"26°29'39.164"" N","108°31'36.207"" W"
147027,25,Sinaloa,109,El Fuerte,158,70,88,"26°35'01.931"" N","108°27'21.453"" W"
147028,25,Sinaloa,111,El Fuerte,369,175,194,"25°57'36.067"" N","108°59'12.008"" W"
147029,25,Sinaloa,113,El Fuerte,204,98,106,"26°12'21.381"" N","108°34'45.305"" W"
147030,25,Sinaloa,115,El Fuerte,116,60,56,"26°15'04.484"" N","108°44'39.374"" W"
147031,25,Sinaloa,117,El Fuerte,13,7,6,"26°20'59.734"" N","108°43'20.091"" W"
147032,25,Sinaloa,118,El Fuerte,221,113,108,"26°22'03.959"" N","108°43'52.629"" W"
147033,25,Sinaloa,119,El Fuerte,320,171,149,"26°21'31.779"" N","108°41'43.952"" W"
147034,25,Sinaloa,122,El Fuerte,194,94,100,"26°30'21.791"" N","108°34'03.698"" W"
147035,25,Sinaloa,124,El Fuerte,9,3,6,"26°22'22.482"" N","108°41'38.536"" W"
147036,25,Sinaloa,125,El Fuerte,61,26,35,"26°10'38.491"" N","108°46'14.126"" W"
147037,25,Sinaloa,126,El Fuerte,86,37,49,"26°22'26.218"" N","108°42'51.558"" W"
147038,25,Sinaloa,128,El Fuerte,74,38,36,"26°10'17.411"" N","108°45'55.661"" W"
147039,25,Sinaloa,129,El Fuerte,1,*,*,"26°26'51.615"" N","108°31'57.303"" W"
147040,25,Sinaloa,132,El Fuerte,379,177,202,"26°18'44.723"" N","108°46'46.532"" W"
147041,25,Sinaloa,133,El Fuerte,6055,3107,2948,"25°57'11.282"" N","108°55'49.640"" W"
147042,25,Sinaloa,135,El Fuerte,65,35,30,"26°20'50.879"" N","108°44'36.538"" W"
147043,25,Sinaloa,136,El Fuerte,67,25,42,"26°17'44.597"" N","108°35'54.058"" W"
147044,25,Sinaloa,137,El Fuerte,250,123,127,"26°15'33.381"" N","108°47'32.463"" W"
147045,25,Sinaloa,143,El Fuerte,165,83,82,"26°26'55.223"" N","108°36'27.670"" W"
147046,25,Sinaloa,144,El Fuerte,157,73,84,"26°10'29.321"" N","108°33'50.125"" W"
147047,25,Sinaloa,145,El Fuerte,35,16,19,"26°04'50.285"" N","108°48'09.948"" W"
147048,25,Sinaloa,148,El Fuerte,906,438,468,"26°01'57.250"" N","108°51'36.241"" W"
147049,25,Sinaloa,149,El Fuerte,188,88,100,"26°21'21.977"" N","108°54'36.477"" W"
147050,25,Sinaloa,153,El Fuerte,1257,609,648,"25°59'38.961"" N","108°50'35.529"" W"
147051,25,Sinaloa,155,El Fuerte,209,103,106,"26°14'50.021"" N","108°19'23.226"" W"
147052,25,Sinaloa,160,El Fuerte,18,11,7,"26°06'18.605"" N","108°44'55.684"" W"
147053,25,Sinaloa,167,El Fuerte,340,173,167,"26°23'10.859"" N","108°28'20.268"" W"
147054,25,Sinaloa,168,El Fuerte,32,16,16,"26°22'32.934"" N","108°40'47.269"" W"
147055,25,Sinaloa,170,El Fuerte,90,39,51,"26°23'32.650"" N","108°28'23.073"" W"
147056,25,Sinaloa,172,El Fuerte,340,151,189,"26°09'22.342"" N","108°45'40.432"" W"
147057,25,Sinaloa,174,El Fuerte,3,*,*,"26°32'46.519"" N","108°45'11.155"" W"
147058,25,Sinaloa,175,El Fuerte,44,21,23,"26°34'11.621"" N","108°44'58.837"" W"
147059,25,Sinaloa,177,El Fuerte,63,35,28,"26°16'07.845"" N","108°21'11.814"" W"
147060,25,Sinaloa,178,El Fuerte,108,50,58,"26°31'43.590"" N","108°50'31.209"" W"
147061,25,Sinaloa,179,El Fuerte,5789,3012,2777,"26°05'02.491"" N","108°45'44.945"" W"
147062,25,Sinaloa,180,El Fuerte,199,87,112,"26°22'34.784"" N","108°24'21.591"" W"
147063,25,Sinaloa,182,El Fuerte,398,218,180,"26°31'28.328"" N","108°28'27.709"" W"
147064,25,Sinaloa,184,El Fuerte,49,22,27,"26°19'11.408"" N","108°19'17.744"" W"
147065,25,Sinaloa,185,El Fuerte,214,112,102,"25°55'20.407"" N","108°55'05.569"" W"
147066,25,Sinaloa,186,El Fuerte,97,47,50,"26°16'57.484"" N","108°46'10.908"" W"
147067,25,Sinaloa,187,El Fuerte,256,134,122,"26°15'53.572"" N","108°42'14.393"" W"
147068,25,Sinaloa,189,El Fuerte,682,337,345,"26°08'57.896"" N","108°44'14.901"" W"
147069,25,Sinaloa,190,El Fuerte,133,59,74,"26°11'14.557"" N","108°43'49.838"" W"
147070,25,Sinaloa,191,El Fuerte,791,393,398,"26°03'28.196"" N","108°46'57.645"" W"
147071,25,Sinaloa,193,El Fuerte,1793,895,898,"25°54'58.402"" N","108°56'11.456"" W"
147072,25,Sinaloa,195,El Fuerte,744,364,380,"26°17'41.900"" N","108°44'39.360"" W"
147073,25,Sinaloa,196,El Fuerte,363,182,181,"26°35'36.052"" N","108°25'34.833"" W"
147074,25,Sinaloa,197,El Fuerte,465,245,220,"26°15'06.735"" N","108°56'10.261"" W"
147075,25,Sinaloa,199,El Fuerte,116,57,59,"26°21'02.523"" N","108°42'43.683"" W"
147076,25,Sinaloa,200,El Fuerte,440,209,231,"26°17'24.164"" N","108°47'04.193"" W"
147077,25,Sinaloa,201,El Fuerte,292,143,149,"26°07'32.120"" N","108°44'27.331"" W"
147078,25,Sinaloa,202,El Fuerte,324,163,161,"26°23'08.263"" N","108°29'02.485"" W"
147079,25,Sinaloa,204,El Fuerte,78,33,45,"26°33'41.040"" N","108°41'53.926"" W"
147080,25,Sinaloa,207,El Fuerte,1369,686,683,"25°53'11.743"" N","108°43'11.558"" W"
147081,25,Sinaloa,209,El Fuerte,3,*,*,"26°31'47.586"" N","108°38'44.401"" W"
147082,25,Sinaloa,210,El Fuerte,72,33,39,"26°29'26.560"" N","108°47'14.255"" W"
147083,25,Sinaloa,212,El Fuerte,296,141,155,"26°23'58.444"" N","108°39'48.908"" W"
147084,25,Sinaloa,213,El Fuerte,2272,1095,1177,"25°58'32.611"" N","108°52'27.142"" W"
147085,25,Sinaloa,214,El Fuerte,279,141,138,"26°21'08.325"" N","108°40'10.528"" W"
147086,25,Sinaloa,215,El Fuerte,51,20,31,"26°27'52.875"" N","108°24'39.024"" W"
147087,25,Sinaloa,216,El Fuerte,299,143,156,"26°20'46.230"" N","108°44'21.430"" W"
147088,25,Sinaloa,218,El Fuerte,404,193,211,"25°55'36.135"" N","108°46'51.126"" W"
147089,25,Sinaloa,220,El Fuerte,129,68,61,"25°57'05.664"" N","108°44'55.600"" W"
147090,25,Sinaloa,225,El Fuerte,218,97,121,"26°00'41.198"" N","108°49'13.033"" W"
147091,25,Sinaloa,227,El Fuerte,676,330,346,"25°51'42.734"" N","108°54'48.375"" W"
147092,25,Sinaloa,228,El Fuerte,22,9,13,"26°30'59.472"" N","108°26'11.531"" W"
147093,25,Sinaloa,232,El Fuerte,1,*,*,"26°30'39.747"" N","108°40'00.529"" W"
147094,25,Sinaloa,233,El Fuerte,297,147,150,"25°56'02.387"" N","108°56'28.579"" W"
147095,25,Sinaloa,236,El Fuerte,95,45,50,"26°08'02.596"" N","108°57'00.871"" W"
147096,25,Sinaloa,237,El Fuerte,51,21,30,"26°31'03.438"" N","108°42'33.728"" W"
147097,25,Sinaloa,254,El Fuerte,15,5,10,"26°09'43.572"" N","108°51'52.651"" W"
147098,25,Sinaloa,258,El Fuerte,11,*,*,"26°01'30.785"" N","108°47'55.472"" W"
147099,25,Sinaloa,261,El Fuerte,1,*,*,"26°01'09.033"" N","108°38'47.261"" W"
147100,25,Sinaloa,265,El Fuerte,3,*,*,"26°26'38.945"" N","108°43'19.660"" W"
147101,25,Sinaloa,268,El Fuerte,20,10,10,"26°33'45.006"" N","108°44'00.841"" W"
147102,25,Sinaloa,272,El Fuerte,8,2,6,"26°23'52.117"" N","108°40'23.020"" W"
147103,25,Sinaloa,275,El Fuerte,1,*,*,"26°16'35.796"" N","108°35'21.243"" W"
147104,25,Sinaloa,284,El Fuerte,47,22,25,"26°02'45.765"" N","108°47'00.980"" W"
147105,25,Sinaloa,288,El Fuerte,5,*,*,"26°07'22.011"" N","108°45'28.398"" W"
147106,25,Sinaloa,289,El Fuerte,15,9,6,"26°04'48.347"" N","108°54'31.307"" W"
147107,25,Sinaloa,305,El Fuerte,120,58,62,"26°22'56.370"" N","108°42'02.760"" W"
147108,25,Sinaloa,309,El Fuerte,35,14,21,"26°34'20.785"" N","108°37'55.864"" W"
147109,25,Sinaloa,318,El Fuerte,4,*,*,"26°02'17.206"" N","108°49'02.751"" W"
147110,25,Sinaloa,331,El Fuerte,11,4,7,"26°24'30.635"" N","108°37'53.402"" W"
147111,25,Sinaloa,333,El Fuerte,6,*,*,"26°15'27.925"" N","108°18'55.066"" W"
147112,25,Sinaloa,338,El Fuerte,2,*,*,"26°18'46.218"" N","108°43'38.424"" W"
147113,25,Sinaloa,343,El Fuerte,77,42,35,"26°01'48.654"" N","108°47'25.367"" W"
147114,25,Sinaloa,344,El Fuerte,397,179,218,"26°14'40.131"" N","108°47'10.019"" W"
147115,25,Sinaloa,347,El Fuerte,2,*,*,"26°15'56.713"" N","108°49'45.790"" W"
147116,25,Sinaloa,348,El Fuerte,257,128,129,"26°02'42.799"" N","108°50'33.057"" W"
147117,25,Sinaloa,351,El Fuerte,166,81,85,"26°19'43.105"" N","108°48'12.127"" W"
147118,25,Sinaloa,352,El Fuerte,13,7,6,"26°27'36.458"" N","108°36'03.940"" W"
147119,25,Sinaloa,354,El Fuerte,25,15,10,"26°23'56.025"" N","108°38'41.302"" W"
147120,25,Sinaloa,357,El Fuerte,52,26,26,"26°30'48.097"" N","108°46'52.031"" W"
147121,25,Sinaloa,365,El Fuerte,2,*,*,"25°57'53.622"" N","108°58'31.154"" W"
147122,25,Sinaloa,367,El Fuerte,50,25,25,"25°56'51.689"" N","108°42'52.173"" W"
147123,25,Sinaloa,368,El Fuerte,153,76,77,"25°58'27.965"" N","108°44'05.340"" W"
147124,25,Sinaloa,369,El Fuerte,113,59,54,"26°01'12.208"" N","108°40'43.515"" W"
147125,25,Sinaloa,382,El Fuerte,365,185,180,"26°12'13.376"" N","108°45'56.093"" W"
147126,25,Sinaloa,386,El Fuerte,1118,563,555,"25°58'29.924"" N","108°55'55.948"" W"
147127,25,Sinaloa,387,El Fuerte,106,58,48,"26°24'29.222"" N","108°38'16.333"" W"
147128,25,Sinaloa,388,El Fuerte,165,95,70,"25°52'27.972"" N","108°57'11.779"" W"
147129,25,Sinaloa,389,El Fuerte,4,*,*,"25°52'24.527"" N","108°53'33.087"" W"
147130,25,Sinaloa,390,El Fuerte,125,64,61,"26°24'55.939"" N","108°30'45.877"" W"
147131,25,Sinaloa,395,El Fuerte,2,*,*,"25°54'32.040"" N","108°58'06.940"" W"
147132,25,Sinaloa,401,El Fuerte,151,73,78,"25°54'14.729"" N","108°53'01.862"" W"
147133,25,Sinaloa,404,El Fuerte,2,*,*,"25°52'12.199"" N","108°49'34.177"" W"
147134,25,Sinaloa,405,El Fuerte,25,13,12,"26°09'01.041"" N","108°46'15.520"" W"
147135,25,Sinaloa,408,El Fuerte,156,78,78,"25°57'28.026"" N","108°55'02.419"" W"
147136,25,Sinaloa,411,El Fuerte,160,86,74,"26°03'06.959"" N","108°48'19.405"" W"
147137,25,Sinaloa,420,El Fuerte,16,8,8,"26°27'12.410"" N","108°45'56.210"" W"
147138,25,Sinaloa,421,El Fuerte,51,24,27,"26°30'50.010"" N","108°36'58.028"" W"
147139,25,Sinaloa,436,El Fuerte,7,*,*,"26°08'03.514"" N","108°45'54.845"" W"
147140,25,Sinaloa,438,El Fuerte,1,*,*,"25°58'56.775"" N","108°39'28.475"" W"
147141,25,Sinaloa,441,El Fuerte,839,414,425,"25°53'23.483"" N","108°53'23.911"" W"
147142,25,Sinaloa,443,El Fuerte,5,*,*,"26°18'44.897"" N","108°39'01.126"" W"
147143,25,Sinaloa,448,El Fuerte,2,*,*,"25°53'02.007"" N","108°46'35.399"" W"
147144,25,Sinaloa,451,El Fuerte,7,*,*,"26°20'36.240"" N","108°48'16.390"" W"
147145,25,Sinaloa,465,El Fuerte,17,8,9,"26°27'23.994"" N","108°36'41.011"" W"
147146,25,Sinaloa,470,El Fuerte,1694,842,852,"25°57'29.999"" N","108°58'35.174"" W"
147147,25,Sinaloa,471,El Fuerte,2,*,*,"26°25'07.125"" N","108°23'36.852"" W"
147148,25,Sinaloa,476,El Fuerte,3,0,3,"26°21'26.609"" N","108°34'57.210"" W"
147149,25,Sinaloa,478,El Fuerte,1483,727,756,"25°59'11.836"" N","108°51'34.311"" W"
147150,25,Sinaloa,479,El Fuerte,82,40,42,"25°59'17.262"" N","108°53'30.814"" W"
147151,25,Sinaloa,482,El Fuerte,553,266,287,"26°00'02.727"" N","108°54'45.846"" W"
147152,25,Sinaloa,483,El Fuerte,14,5,9,"26°13'26.289"" N","108°44'56.139"" W"
147153,25,Sinaloa,489,El Fuerte,582,292,290,"25°55'36.264"" N","108°50'47.675"" W"
147154,25,Sinaloa,495,El Fuerte,909,452,457,"25°53'02.270"" N","108°47'57.118"" W"
147155,25,Sinaloa,501,El Fuerte,3,*,*,"26°20'24.802"" N","108°47'38.124"" W"
147156,25,Sinaloa,503,El Fuerte,1,*,*,"26°27'18.519"" N","108°39'27.188"" W"
147157,25,Sinaloa,507,El Fuerte,11,6,5,"26°33'11.546"" N","108°44'30.008"" W"
147158,25,Sinaloa,515,El Fuerte,607,297,310,"26°10'10.967"" N","108°43'49.473"" W"
147159,25,Sinaloa,516,El Fuerte,2,*,*,"26°15'26.431"" N","108°45'14.417"" W"
147160,25,Sinaloa,517,El Fuerte,10,3,7,"26°17'59.153"" N","108°37'12.396"" W"
147161,25,Sinaloa,519,El Fuerte,22,12,10,"26°11'50.226"" N","108°46'35.818"" W"
147162,25,Sinaloa,523,El Fuerte,88,40,48,"26°04'18.456"" N","108°48'52.862"" W"
147163,25,Sinaloa,527,El Fuerte,73,36,37,"26°00'37.759"" N","108°53'32.671"" W"
147164,25,Sinaloa,537,El Fuerte,3,*,*,"26°10'52.610"" N","108°58'55.218"" W"
147165,25,Sinaloa,539,El Fuerte,477,238,239,"26°13'50.116"" N","108°46'57.634"" W"
147166,25,Sinaloa,540,El Fuerte,615,296,319,"25°58'01.603"" N","108°56'57.091"" W"
147167,25,Sinaloa,542,El Fuerte,29,12,17,"26°16'40.525"" N","108°47'38.606"" W"
147168,25,Sinaloa,547,El Fuerte,87,39,48,"26°25'07.089"" N","108°42'51.067"" W"
